,,,,,,,,,,,,,,,,,,20490,CRPL3,,,,,,,20770,IRON2,,,,,,,29080,ISE K,,,,,,,20630,GLUC3,,,,,,,10045,PROG 3,,,,,,,20710,HDLC4,,,,,,,20301,BILD2-J,,,,,,,21191,UREAL,,,,,,,20110,ALP2,,,,,,,10100,E2 3,,,,,,,20310,BILT3,,,,,,,20230,ASTP2,,,,,,,10111,PRL 2,,,,,,,20170,AMYL2,,,,,,,10020,TESTO 2,,,,,,,10114,FSH,,,,,,,20600,GGT2-I,,,,,,,10072,HCG-BETA,,,,,,,29070,ISE NA,,,,,,,20420,CK2,,,,,,,10172,TSH,,,,,,,29090,ISE CL,,,,,,,20411,CHOL2-I,,,,,,,20460,CREP2,,,,,,,21110,TP2,,,,,,,20340,CA2,,,,,,,10113,LH,,,,,,,20810,LDHI2,,,,,,,21130,TRIGL,,,,,,,20890,MG2,,,,,,,21170,UA2,,,,,,,20140,ALTP2,,,,,,,20060,ALBT2,,,,,,,20850,LIP,,,,,,,
Discrimination,Run,Sample_Type,Sample_number,Rack_No,Rack_Pos,Sample_ID,Arrived_Date_Time,Gender,Drawing_Date_Time,Comment001,Comment002,Comment003,Comment004,Comment005,Sample_Cup,Operator,Pre_Dilution,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority,Result,Unit,Data_Alarm,Result_Message,Sample_Volume,Module,Sampling_Date_Time,Reagent_Priority
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:09,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:28:57,,,,,,,,,,,,,,,,,,148,"U/L","","",1,"1-c 503",2020/03/10 11:34:21,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:32:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:30:45,,47.9,"g/L","","",1,"1-c 503",2020/03/10 11:23:33,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:13,,,,,,,,,,233,"U/L","","",1,"1-c 503",2020/03/10 11:29:01,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:25,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:32:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:30:49,,48.3,"g/L","","",1,"1-c 503",2020/03/10 11:23:37,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:16,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:04,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:28,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:32:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:30:52,,47.1,"g/L","","",1,"1-c 503",2020/03/10 11:23:40,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:20,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:08,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:32,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:32:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:30:56,,47.4,"g/L","","",1,"1-c 503",2020/03/10 11:23:44,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:24,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:12,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:36,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:32:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:00,,47.6,"g/L","","",1,"1-c 503",2020/03/10 11:23:48,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:27,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:15,,,,,,,,,,,,,,,,,,148,"U/L","","",1,"1-c 503",2020/03/10 11:34:39,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:32:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,"U/L","","",1,"1-c 503",2020/03/10 11:31:03,,47.3,"g/L","","",1,"1-c 503",2020/03/10 11:23:51,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,"mg/L","","",1,"1-c 503",2020/03/10 11:27:31,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:19,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:43,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:32:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,"U/L","","",1,"1-c 503",2020/03/10 11:31:07,,48.4,"g/L","","",1,"1-c 503",2020/03/10 11:23:55,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:34,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:22,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:46,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:32:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:10,,47.5,"g/L","","",1,"1-c 503",2020/03/10 11:23:58,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:38,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:26,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:50,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,"U/L","","",1,"1-c 503",2020/03/10 11:31:14,,48.3,"g/L","","",1,"1-c 503",2020/03/10 11:24:56,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:42,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:30,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:54,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:18,,47.4,"g/L","","",1,"1-c 503",2020/03/10 11:25:00,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:45,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:33,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:34:57,,,,,,,,,,196,"U/L","","",1,"1-c 503",2020/03/10 11:33:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:21,,48.2,"g/L","","",1,"1-c 503",2020/03/10 11:25:03,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,"mg/L","","",1,"1-c 503",2020/03/10 11:27:49,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:37,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:01,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:25,,47.0,"g/L","","",1,"1-c 503",2020/03/10 11:25:07,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,"mg/L","","",1,"1-c 503",2020/03/10 11:27:52,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:40,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:04,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:28,,47.8,"g/L","","",1,"1-c 503",2020/03/10 11:25:10,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:27:56,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:44,,,,,,,,,,,,,,,,,,150,"U/L","","",1,"1-c 503",2020/03/10 11:35:08,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:32,,48.0,"g/L","","",1,"1-c 503",2020/03/10 11:25:14,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,"mg/L","","",1,"1-c 503",2020/03/10 11:28:00,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:48,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:12,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:33:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:36,,47.6,"g/L","","",1,"1-c 503",2020/03/10 11:25:18,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:28:03,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:29:51,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:15,,,,,,,,,,195,"U/L","","",1,"1-c 503",2020/03/10 11:33:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:39,,47.5,"g/L","","",1,"1-c 503",2020/03/10 11:25:21,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:28:07,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:55,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:19,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:43,,47.8,"g/L","","",1,"1-c 503",2020/03/10 11:25:25,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:28:10,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:29:58,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:22,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:46,,47.6,"g/L","","",1,"1-c 503",2020/03/10 11:25:28,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:28:14,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:30:02,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:26,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:33:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:50,,47.2,"g/L","","",1,"1-c 503",2020/03/10 11:25:32,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,"mg/L","","",1,"1-c 503",2020/03/10 11:28:18,,,,,,,,,,232,"U/L","","",1,"1-c 503",2020/03/10 11:30:06,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:30,,,,,,,,,,194,"U/L","","",1,"1-c 503",2020/03/10 11:33:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:54,,47.4,"g/L","","",1,"1-c 503",2020/03/10 11:25:36,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,"mg/L","","",1,"1-c 503",2020/03/10 11:28:21,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:30:09,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:33,,,,,,,,,,195,"U/L","","",1,"1-c 503",2020/03/10 11:33:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:31:57,,48.1,"g/L","","",1,"1-c 503",2020/03/10 11:25:39,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,"mg/L","","",1,"1-c 503",2020/03/10 11:28:25,,,,,,,,,,231,"U/L","","",1,"1-c 503",2020/03/10 11:30:13,,,,,,,,,,,,,,,,,,149,"U/L","","",1,"1-c 503",2020/03/10 11:35:37,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:33:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,"U/L","","",1,"1-c 503",2020/03/10 11:32:01,,48.0,"g/L","","",1,"1-c 503",2020/03/10 11:25:43,,,,,,,,,
1,1,1,,50026,2,"S4 PCCC2",2020/03/10 10:43:56,,0,"","","","","",1,"EC",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,"mg/L","","",1,"1-c 503",2020/03/10 11:28:28,,,,,,,,,,230,"U/L","","",1,"1-c 503",2020/03/10 11:30:16,,,,,,,,,,,,,,,,,,148,"U/L","","",1,"1-c 503",2020/03/10 11:35:40,,,,,,,,,,193,"U/L","","",1,"1-c 503",2020/03/10 11:33:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,"U/L","","",1,"1-c 503",2020/03/10 11:32:04,,47.2,"g/L","","",1,"1-c 503",2020/03/10 11:25:46,,,,,,,,,
1,1,1,,50027,1,"S5 PCCC1",2020/03/10 10:43:44,,0,"","","","","",1,"EC",0,9.38,"mg/L","","",1,"1-c 503",2020/03/10 10:53:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,"mg/L","","",1,"1-c 503",2020/03/10 10:44:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,"U/L","","",1,"1-c 503",2020/03/10 10:49:32,,,,,,,,,,,,,,,,,,0.728,"g/L","","",1,"1-c 503",2020/03/10 10:47:44,,10.1,"mg/L","","",1,"1-c 503",2020/03/10 10:51:20,,,,,,,,,,89.3,"mg/L","","",1,"1-c 503",2020/03/10 10:45:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
